1871,1833.4166666667
1872,2043.1666666667
1873,1478.6666666667
1874,2433.5833333333
1875,1766.6666666667
1876,1903.6666666667
1877,1805.1666666667
1878,2457.8333333333
1879,2462.0833333333
1880,2144.9166666667
1881,1946
1882,2224.25
1883,1996
1884,1843.3333333333
1885,2200.75
1886,2174.5
1887,2199.3333333333
1888,1782.1666666667
1889,2145.4166666667
1890,2769.8333333333
1891,1421.5833333333
1892,2495.5
1893,2250.0833333333
1894,2239.6666666667
1895,1956.9166666667
1896,1475.1666666667
1897,1892.75
1898,2021.1666666667
1899,2353.25
1900,1780.0833333333
1901,1771.75
1902,2518.9166666667
1903,1818.5833333333
1904,1775
1905,2517.0833333333
1906,2171.3333333333
1907,2098.4166666667
1908,1525.25
1909,2165.25
1910,2439.1666666667
1911,2433.6666666667
1912,2099.5
1913,2232.25
1914,1803.1666666667
1915,1812.75
1916,2691.75
1917,2273.5833333333
1918,2431.4166666667
1919,1915.5833333333
1920,2318.9166666667
1921,2545
1922,2216.5
1923,2103.5833333333
1924,2445
1925,2253.1666666667
1926,2025.0833333333
1927,2191.4166666667
1928,2217.5833333333
1929,2272.5
1930,1742.5
1931,2103.6666666667
1932,2104.8333333333
1933,1960.75
1934,2120.3333333333
1935,2181
1936,2196.0833333333
1937,2018.8333333333
1938,2631.4166666667
1939,2064.8333333333
1940,1905
1941,2023
1942,1849.3333333333
1943,2161.1666666667
1944,1977.5833333333
1945,2181
1946,2105.5833333333
1947,1743.75
1948,2234.1666666667
1949,2199.0833333333
1950,2502.25
1951,1823.0833333333
1952,2465.8333333333
1953,1817.6666666667
1954,2017.9166666667
1955,2239.5833333333
1956,2278
1957,1565.6666666667
1958,2257.9166666667
1959,1809.25
1960,1877.75
1961,1781.6666666667
1962,1842.3333333333
1963,2188.6666666667
1964,2387.8333333333
1965,2097.0833333333
1966,1992.3333333333
1967,1918.8333333333
1968,2042.1666666667
1969,1979.6666666667
1970,1991.1666666667
1971,2253.5833333333
1972,1613
1973,2029.5
1974,2446.75
1975,2079.5833333333
1976,1850
1977,1973.5
1978,1560.25
1979,1898.0833333333
1980,2042.6666666667
1981,1961.1666666667
1982,1682.4166666667
1983,2054.4166666667
1984,2474.0833333333
1985,2182.1666666667
1986,2121.4166666667
1987,2618
1988,2360.8333333333
1989,2216.5833333333
1990,2090.75
1991,2256.9166666667
1992,1580.25
1993,2091.4166666667
1994,1530.0833333333
1995,2629.1666666667
1996,2192.9166666667
1997,1927.5
1998,2653.3333333333
1999,2451.4166666667
2000,2238
2001,2104.1666666667
2002,2032.3333333333
2003,2082.75
2004,2074.9166666667
2005,1948.0833333333
2006,1793.3333333333
2007,1920
2008,2171.8333333333
2009,1794.25
2010,2318.1666666667
2011,1843.5833333333
