1871,1238.25
1872,913.25
1873,1040.25
1874,1307.8333333333
1875,1002.75
1876,1143.6666666667
1877,1201.4166666667
1878,1016.0833333333
1879,1045.5
1880,1159.9166666667
1881,1206.1666666667
1882,1114.5833333333
1883,1097.6666666667
1884,869.1666666667
1885,1222.75
1886,1208.25
1887,1102
1888,1117.25
1889,1078
1890,1073.0833333333
1891,1060.9166666667
1892,1010.8333333333
1893,1546.8333333333
1894,1312.5833333333
1895,938.0833333333
1896,1140
1897,1085.5833333333
1898,1133.1666666667
1899,976.4166666667
1900,1161.3333333333
1901,980.75
1902,967.0833333333
1903,941.6666666667
1904,1227.25
1905,1119.8333333333
1906,1109.1666666667
1907,1234.0833333333
1908,1017.3333333333
1909,1164.5833333333
1910,1073.5
1911,1261
1912,983.3333333333
1913,1369.75
1914,990.9166666667
1915,900.1666666667
1916,1148.25
1917,1459.8333333333
1918,923.0833333333
1919,1378.5833333333
1920,1262.75
1921,1124.5833333333
1922,1221.6666666667
1923,1282.4166666667
1924,1130.8333333333
1925,1082.6666666667
1926,1141.3333333333
1927,1081
1928,1126.9166666667
1929,1222.25
1930,1154.1666666667
1931,1172.5
1932,975.5
1933,1227.5
1934,1006.25
1935,1022.3333333333
1936,1336.8333333333
1937,1191
1938,903.25
1939,1278.0833333333
1940,1075.1666666667
1941,1374.8333333333
1942,1400.0833333333
1943,1375.25
1944,1228.6666666667
1945,1073
1946,1274.4166666667
1947,1066
1948,1188.5
1949,1188.1666666667
1950,1163.9166666667
1951,1061.3333333333
1952,1144
1953,1233.4166666667
1954,857.1666666667
1955,883.6666666667
1956,1291.6666666667
1957,888.75
1958,1066.8333333333
1959,1342.0833333333
1960,962.8333333333
1961,1347.6666666667
1962,899.1666666667
1963,1228.5833333333
1964,1055.5
1965,909.3333333333
1966,718.1666666667
1967,1018.1666666667
1968,986.3333333333
1969,1008.9166666667
1970,1110.1666666667
1971,1552.1666666667
1972,912.5
1973,1266.5833333333
1974,950
1975,1074.0833333333
1976,1152.4166666667
1977,1431.75
1978,1296.1666666667
1979,790
1980,1060.25
1981,991.25
1982,929.75
1983,1056.9166666667
1984,1154.0833333333
1985,968.25
1986,1047.0833333333
1987,1024.25
1988,976.0833333333
1989,1020
1990,1392.5833333333
1991,1118.1666666667
1992,831.5
1993,1049.1666666667
1994,1492.0833333333
1995,1354.4166666667
1996,1041.4166666667
1997,1171.8333333333
1998,1158.3333333333
1999,1253.75
2000,906.1666666667
2001,1287.3333333333
2002,856.5833333333
2003,1165.6666666667
2004,1144.0833333333
2005,870.0833333333
2006,1318.1666666667
2007,1428.4166666667
2008,1330.1666666667
2009,892.9166666667
2010,694.5
2011,1082.75
