1871,744.1666666667
1872,889.25
1873,653.75
1874,754.1666666667
1875,623.5833333333
1876,439.5
1877,881.8333333333
1878,645.4166666667
1879,711.6666666667
1880,839.1666666667
1881,635.75
1882,761.3333333333
1883,783
1884,956.3333333333
1885,707.6666666667
1886,806.25
1887,942.5
1888,822.4166666667
1889,675.1666666667
1890,698.5
1891,755.5
1892,607.25
1893,871.9166666667
1894,686.8333333333
1895,851
1896,790.6666666667
1897,680.0833333333
1898,969.8333333333
1899,637.75
1900,748
1901,825.9166666667
1902,1000.6666666667
1903,938.1666666667
1904,488.6666666667
1905,654.0833333333
1906,848.9166666667
1907,710.1666666667
1908,655.8333333333
1909,868.0833333333
1910,812
1911,683.9166666667
1912,791.3333333333
1913,784.4166666667
1914,790.9166666667
1915,803.0833333333
1916,783.5833333333
1917,730.1666666667
1918,698.1666666667
1919,823.25
1920,963.6666666667
1921,871.75
1922,903.0833333333
1923,840.4166666667
1924,767.0833333333
1925,873.3333333333
1926,627.75
1927,637.75
1928,725.5833333333
1929,763.1666666667
1930,1031.25
1931,883.9166666667
1932,846
1933,734.75
1934,684.1666666667
1935,658.75
1936,710.5833333333
1937,794.0833333333
1938,599.9166666667
1939,892.6666666667
1940,932
1941,777.1666666667
1942,686.5
1943,958.8333333333
1944,950.5
1945,562
1946,1052.0833333333
1947,724.3333333333
1948,660
1949,679.9166666667
1950,546.3333333333
1951,728.25
1952,522.75
1953,781
1954,816.3333333333
1955,885.9166666667
1956,773.9166666667
1957,722.0833333333
1958,667.8333333333
1959,722.0833333333
1960,820.8333333333
1961,777.5833333333
1962,794.1666666667
1963,914.6666666667
1964,773.0833333333
1965,749
1966,1022
1967,838.75
1968,633.0833333333
1969,740.75
1970,720.0833333333
1971,821.4166666667
1972,885.1666666667
1973,700.0833333333
1974,600.1666666667
1975,741.3333333333
1976,747.5833333333
1977,1041.75
1978,868.0833333333
1979,893.1666666667
1980,580.0833333333
1981,838.0833333333
1982,560.9166666667
1983,884.9166666667
1984,891.3333333333
1985,778
1986,583.1666666667
1987,712.3333333333
1988,691.0833333333
1989,653.4166666667
1990,702.4166666667
1991,769.0833333333
1992,724.3333333333
1993,913.1666666667
1994,672.5
1995,656.9166666667
1996,1019.6666666667
1997,865.8333333333
1998,801.8333333333
1999,655.5833333333
2000,775.75
2001,703.3333333333
2002,695.5
2003,629.8333333333
2004,936.8333333333
2005,1034
2006,807.75
2007,841.25
2008,1088.0833333333
2009,792.9166666667
2010,959.5833333333
2011,855.5
