1871,1430
1872,1700.25
1873,1812.75
1874,2566.0833333333
1875,2260
1876,1407.75
1877,1538.9166666667
1878,3311.9166666667
1879,1969.4166666667
1880,1905.0833333333
1881,1745.0833333333
1882,2136
1883,2252.8333333333
1884,2103.5
1885,1847.8333333333
1886,2476.0833333333
1887,2369.0833333333
1888,1899.25
1889,2165.8333333333
1890,2293.5
1891,1946.4166666667
1892,2918.0833333333
1893,1926.6666666667
1894,2066.4166666667
1895,1808.9166666667
1896,2071.9166666667
1897,2571.8333333333
1898,2362.1666666667
1899,1085.4166666667
1900,1917.0833333333
1901,1882.6666666667
1902,1945.5
1903,2319.1666666667
1904,1855.0833333333
1905,1159.0833333333
1906,1766.75
1907,1956.25
1908,1802.8333333333
1909,2057.75
1910,1826.75
1911,1466.25
1912,1900.9166666667
1913,1837.75
1914,2549.6666666667
1915,2021.6666666667
1916,2661.8333333333
1917,2544.5833333333
1918,1193.0833333333
1919,1920
1920,1257
1921,2106.5
1922,1994.0833333333
1923,1998.1666666667
1924,1831.9166666667
1925,1558.25
1926,2245.8333333333
1927,1985.8333333333
1928,2192.6666666667
1929,1810.1666666667
1930,2043.5833333333
1931,2823.3333333333
1932,2098.3333333333
1933,2354.5833333333
1934,2452.9166666667
1935,1989.0833333333
1936,2240.5833333333
1937,2436.5833333333
1938,2585.5833333333
1939,1952.3333333333
1940,2283.0833333333
1941,1095
1942,2245.1666666667
1943,2131.9166666667
1944,1988.4166666667
1945,2115.5
1946,2235.5
1947,2159.0833333333
1948,2491.1666666667
1949,2533.9166666667
1950,1945.6666666667
1951,2410.6666666667
1952,1650.4166666667
1953,2531.25
1954,2859.5
1955,2937.3333333333
1956,2629.5833333333
1957,2187.25
1958,3000.9166666667
1959,2442
1960,2115.75
1961,2679.5
1962,2295.9166666667
1963,2667.6666666667
1964,2319.75
1965,1808.8333333333
1966,1807.1666666667
1967,2114.0833333333
1968,1442.0833333333
1969,2240.4166666667
1970,2484.8333333333
1971,1946.5833333333
1972,1385.25
1973,2129.1666666667
1974,2310.9166666667
1975,2656.1666666667
1976,2085.0833333333
1977,2265.8333333333
1978,2329.6666666667
1979,1941
1980,1944.5833333333
1981,2209.5833333333
1982,2092.8333333333
1983,3053.0833333333
1984,2045.3333333333
1985,2220.75
1986,1325.25
1987,2250.1666666667
1988,2460.3333333333
1989,2207.8333333333
1990,2593
1991,1963.25
1992,1910.9166666667
1993,2319.5833333333
1994,2080.0833333333
1995,1609.0833333333
1996,1993.5833333333
1997,2087.0833333333
1998,2489.5833333333
1999,2061.25
2000,2257.8333333333
2001,1661.0833333333
2002,1652.4166666667
2003,1975
2004,1955.9166666667
2005,2253.5833333333
2006,2471.5833333333
2007,2500.1666666667
2008,2087.0833333333
2009,1928.9166666667
2010,2650.5833333333
2011,2610.75
