KNGOA1934R 1 0 5 0 1 10863 6825 7505 3355 202 678 0 2452.9166666667
KNGOA1935R 2 0 0 1 0 8257 7187 4256 3883 265 16 2 1989.0833333333
KNGOA1936R 0 0 0 0 291 11206 5405 4778 3901 306 1000 0 2240.5833333333
KNGOA1937R 0 55 0 276 6 9225 12835 1981 3467 1381 0 13 2436.5833333333
KNGOA1938R 0 6 0 15 798 10451 6167 5667 3183 4278 462 0 2585.5833333333
KNGOA1939R 0 0 27 11 0 4692 10625 5365 2096 382 230 0 1952.3333333333
KNGOA1940R 45 46 56 0 29 7410 7765 7117 2541 2093 292 3 2283.0833333333
KNGOA1941R 172 0 10 6 22 4638 4587 1893 1363 432 0 17 1095
KNGOA1942R 0 0 0 40 0 11435 9147 3587 2471 212 11 39 2245.1666666667
KNGOA1943R 40 0 1 1 1728 7280 9385 1813 4153 1034 148 0 2131.9166666667
KNGOA1944R 0 0 1 0 176 5272 12311 4402 470 1224 5 0 1988.4166666667
KNGOA1945R 61 0 0 3 0 6805 9892 5497 2796 282 50 0 2115.5
KNGOA1946R 0 0 0 24 305 7360 6927 5947 3871 285 2001 106 2235.5
KNGOA1947R 25 0 0 690 91 3506 8985 7670 4190 740 0 12 2159.0833333333
KNGOA1948R 91 0 0 5 17 5407 10075 7504 4398 629 1768 0 2491.1666666667
KNGOA1949R 0 0 0 0 885 4530 9525 5369 9534 532 32 0 2533.9166666667
KNGOA1950R 0 0 0 4 138 3898 9752 2123 6555 818 60 0 1945.6666666667
KNGOA1951R 0 0 3 101 108 8827 12236 3232 895 3107 419 0 2410.6666666667
KNGOA1952R 0 0 0 8 95 6535 7605 3053 1080 1423 0 6 1650.4166666667
KNGOA1953R 0 0 0 55 2 8824 12704 5659 1656 1475 0 0 2531.25
KNGOA1954R 0 51 18 51 20 5590 13726 8727 5935 136 0 60 2859.5
KNGOA1955R 6 0 0 32 128 8514 9032 11485 3548 2428 75 0 2937.3333333333
KNGOA1956R 0 3 0 35 1236 8479 10356 5405 3993 1613 435 0 2629.5833333333
KNGOA1957R 0 0 0 40 192 5475 9132 8710 878 955 865 0 2187.25
KNGOA1958R 10 0 0 6 277 9420 9832 12348 3495 564 59 0 3000.9166666667
KNGOA1959R 0 0 0 13 143 7605 8704 5505 4683 2523 128 0 2442
KNGOA1960R 0 0 0 0 472 10114 8214 3561 2293 637 98 0 2115.75
KNGOA1961R 0 148 0 15 1651 6879 13058 5485 2962 1941 15 0 2679.5
KNGOA1962R 10 0 0 8 1085 4140 9552 6339 4912 415 35 1055 2295.9166666667
KNGOA1963R 1 0 1 6 167 6655 9657 11950 2548 884 143 0 2667.6666666667
KNGOA1964R 0 0 0 0 46 7634 6985 6910 3298 2706 257 1 2319.75
KNGOA1965R 81 0 0 58 4 5957 8757 4820 1323 1 75 630 1808.8333333333
KNGOA1966R 0 1 0 2 661 3846 10366 2098 2926 440 1340 6 1807.1666666667
KNGOA1967R 0 0 18 8 78 7820 10064 2946 3492 784 8 151 2114.0833333333
KNGOA1968R 0 0 1 120 20 4522 7675 2043 1931 966 27 0 1442.0833333333
KNGOA1969R 0 0 0 8 8 6310 10575 3917 5610 187 267 3 2240.4166666667
KNGOA1970R 0 0 0 4 585 9917 7772 8667 2398 475 0 0 2484.8333333333
KNGOA1971R 0 0 0 2 607 9240 4681 5315 3162 292 60 0 1946.5833333333
KNGOA1972R 0 11 0 25 105 7532 5375 2013 1071 22 469 0 1385.25
KNGOA1973R 0 3 0 5 50 3707 8060 8932 4028 735 30 0 2129.1666666667
KNGOA1974R 50 0 0 70 849 5905 10376 6335 2253 1893 0 0 2310.9166666667
KNGOA1975R 0 0 0 8 86 8185 9179 7059 5532 1750 75 0 2656.1666666667
KNGOA1976R 0 0 13 0 60 5237 10323 5597 3175 27 589 0 2085.0833333333
KNGOA1977R 0 0 5 0 177 4812 13005 4567 3537 266 815 6 2265.8333333333
KNGOA1978R 0 0 0 45 1075 9555 9047 4448 3007 512 267 0 2329.6666666667
KNGOA1979R 0 6 6 0 10 7750 6504 5067 2821 93 1035 0 1941
KNGOA1980R 1 0 0 46 11 8139 6097 6670 1878 166 91 236 1944.5833333333
KNGOA1981R 0 0 0 0 16 6275 8340 5490 5874 387 133 0 2209.5833333333
KNGOA1982R 0 0 0 0 60 7110 9340 5622 1756 240 986 0 2092.8333333333
KNGOA1983R 0 0 0 1 12 5464 11173 12621 6295 1025 29 17 3053.0833333333
KNGOA1984R 0 11 4 4 6 7600 9490 4050 2743 625 11 0 2045.3333333333
KNGOA1985R 0 0 1 10 450 10037 7287 5575 1670 1613 6 0 2220.75
KNGOA1986R 0 0 0 1 10 6780 2916 5225 580 113 266 12 1325.25
KNGOA1987R 0 6 0 10 91 6870 8032 9009 1503 1258 56 167 2250.1666666667
KNGOA1988R 0 0 0 50 0 4860 12470 5577 5807 760 0 0 2460.3333333333
KNGOA1989R 1 0 6 41 60 8299 9122 5494 2647 813 10 1 2207.8333333333
KNGOA1990R 0 0 12 0 2600 8060 5387 9575 3936 1430 116 0 2593
KNGOA1991R 0 0 0 37 53 7565 10415 4447 824 167 43 8 1963.25
