BIHAR1961R,158,357,0,16,420,2288,2213,2655,1578,2642,2,88,1034.75
BIHAR1962R,133,50,88,172,251,1458,2073,3772,2378,685,0,49,925.75
BIHAR1963R,40,25,158,145,880,1531,3173,2950,2656,1228,158,1,1078.75
BIHAR1964R,12,55,12,285,680,1264,4877,1506,2321,966,46,0,1002
BIHAR1965R,0,6,153,30,37,835,2860,3410,2418,252,12,1,834.5
BIHAR1966R,266,111,40,32,480,1013,1895,2420,1110,195,243,30,652.9166666667
BIHAR1967R,27,12,349,312,246,695,2682,2562,2078,151,37,29,765
BIHAR1968R,372,20,53,27,170,3102,3073,2193,951,1241,0,75,939.75
BIHAR1969R,66,118,138,156,660,2133,3135,3633,2641,235,552,0,1122.25
BIHAR1970R,167,197,128,75,838,2083,3323,2490,3656,188,0,0,1095.4166666667
BIHAR1971R,187,162,35,970,796,2868,3242,4207,1431,1658,8,0,1297
BIHAR1972R,101,427,18,15,55,355,1526,1908,2627,465,171,0,639
BIHAR1973R,350,91,50,56,698,1993,2253,2243,3132,2056,75,0,1083.0833333333
BIHAR1974R,29,6,245,65,480,1421,4947,3072,2563,293,0,71,1099.3333333333
BIHAR1975R,125,81,105,141,316,1055,3623,1366,2897,656,0,0,863.75
BIHAR1976R,17,113,0,93,725,1431,2210,2875,4095,345,1,0,992.0833333333
BIHAR1977R,63,20,8,126,711,1063,5307,2445,1056,2033,91,156,1089.9166666667
BIHAR1978R,146,272,320,108,515,2068,2915,2702,2183,1710,70,44,1087.75
BIHAR1979R,177,203,43,251,51,860,4636,1661,1035,933,420,222,874.3333333333
BIHAR1980R,63,25,156,98,1269,1723,4018,3528,1878,276,0,22,1088
BIHAR1981R,394,177,238,651,791,939,5570,2878,1736,0,65,103,1128.5
BIHAR1982R,37,191,272,120,340,2045,2233,1526,1408,409,227,13,735.0833333333
BIHAR1983R,121,41,130,434,710,1115,3406,2358,2070,756,0,167,942.3333333333
BIHAR1984R,298,885,10,78,829,4105,5061,3181,2667,162,0,17,1441.0833333333
BIHAR1985R,85,8,1,88,680,1566,5035,2411,2383,2003,0,56,1193
BIHAR1986R,8,91,6,207,1030,1656,4218,2196,1913,1175,32,201,1061.0833333333
BIHAR1987R,3,25,44,325,515,1616,4727,5949,3551,297,88,18,1429.8333333333
BIHAR1988R,8,170,278,374,499,1638,2811,4152,1685,286,5,115,1001.75
BIHAR1989R,81,105,83,8,1078,1720,4251,1548,3278,360,12,136,1055
BIHAR1990R,0,347,166,44,818,1493,4395,1891,1583,417,0,0,929.5
BIHAR1991R,156,56,100,148,470,1476,1926,3205,2306,65,0,108,834.6666666667
BIHAR1992R,39,40,0,22,720,848,2838,2188,781,550,16,1,670.25
BIHAR1993R,101,43,225,409,604,1785,2413,3758,2961,449,262,0,1084.1666666667
BIHAR1994R,337,379,6,91,472,1315,1858,3745,2011,390,46,0,887.5
BIHAR1995R,121,241,41,10,146,1825,2238,3312,2905,101,602,444,998.8333333333
BIHAR1996R,298,248,1,95,282,2641,2732,3677,1773,661,0,0,1034
BIHAR1997R,133,6,58,452,582,2568,5184,3123,1971,202,103,715,1258.0833333333
BIHAR1998R,115,237,262,334,688,738,5067,3977,2790,830,212,70,1276.6666666667
BIHAR1999R,0,3,0,35,1326,2787,4373,3412,1768,1301,40,0,1253.75
BIHAR2000R,13,245,50,462,1551,2930,2812,1991,3325,113,0,0,1124.3333333333
