1871,888.9166666667
1872,940.75
1873,781.25
1874,1008.6666666667
1875,922.8333333333
1876,761.5833333333
1877,788.3333333333
1878,1024.8333333333
1879,940.4166666667
1880,898.0833333333
1881,887.8333333333
1882,957.6666666667
1883,912.4166666667
1884,964.9166666667
1885,924.1666666667
1886,963.6666666667
1887,958.4166666667
1888,861.6666666667
1889,963.5833333333
1890,918.0833333333
1891,847.1666666667
1892,1015.4166666667
1893,1112.8333333333
1894,1055.75
1895,864.6666666667
1896,815.3333333333
1897,915.5833333333
1898,913.1666666667
1899,675.8333333333
1900,895
1901,809.3333333333
1902,843.6666666667
1903,950.5
1904,811.5833333333
1905,766.5833333333
1906,922.6666666667
1907,814.4166666667
1908,863.8333333333
1909,914.75
1910,963.25
1911,805.5833333333
1912,863.25
1913,862.4166666667
1914,917.3333333333
1915,918.0833333333
1916,1030.5
1917,1122.3333333333
1918,714.4166666667
1919,966.9166666667
1920,767.5
1921,883.1666666667
1922,899.75
1923,859.6666666667
1924,906
1925,886.25
1926,936.9166666667
1927,916.0833333333
1928,863
1929,906.8333333333
1930,900.75
1931,976.25
1932,881.9166666667
1933,1066.25
1934,926
1935,831.4166666667
1936,1005.6666666667
1937,930.75
1938,942.8333333333
1939,846.75
1940,942.5
1941,797.3333333333
1942,970.8333333333
1943,966.3333333333
1944,1013
1945,937.25
1946,1026.1666666667
1947,961.5833333333
1948,973.75
1949,960.6666666667
1950,889.1666666667
1951,810
1952,849.0833333333
1953,940.75
1954,904
1955,1035.25
1956,1111.75
1957,838.6666666667
1958,955.5
1959,1020.1666666667
1960,884.3333333333
1961,1094.75
1962,885.0833333333
1963,912.5
1964,926.5
1965,726.5
1966,808.25
1967,904.1666666667
1968,801.0833333333
1969,870.3333333333
1970,978.4166666667
1971,969
1972,707.1666666667
1973,974.25
1974,810.75
1975,998.9166666667
1976,871.5833333333
1977,995.0833333333
1978,961.1666666667
1979,801.6666666667
1980,892.9166666667
1981,899.25
1982,816.0833333333
1983,1003.8333333333
1984,866.1666666667
1985,839.1666666667
1986,828.0833333333
1987,803.9166666667
1988,965.5833333333
1989,858.5
1990,1036.0833333333
1991,827.25
1992,819.8333333333
1993,940.0833333333
1994,1003.75
1995,906.8333333333
1996,915.0833333333
1997,979.5
1998,969.3333333333
1999,911.9166666667
2000,824.75
2001,883.25
2002,735.3333333333
2003,907.0833333333
2004,836.1666666667
2005,950.9166666667
2006,927.25
2007,958.0833333333
2008,931.9166666667
2009,738.6666666667
2010,923
2011,876.5
