1871,
1872,1160.1666666667
1873,1256.8055555555
1874,1219.1111111111
1875,1243.9444444444
1876,1164.25
1877,1088.9722222222
1878,1117.2222222222
1879,1265.5833333333
1880,1301.75
1881,1329.3055555556
1882,1271.9166666667
1883,1285.8055555556
1884,1219.4166666667
1885,1215.9444444444
1886,1154.5555555556
1887,1164.3055555556
1888,1196.6944444445
1889,1305.3888888889
1890,1380.5
1891,1288.9166666667
1892,1357.2777777778
1893,1327.5833333333
1894,1393.8888888889
1895,1302.9444444444
1896,1328.0555555555
1897,1218.7222222222
1898,1088.8055555555
1899,1117.7777777778
1900,1144.8333333333
1901,1189.1388888889
1902,1150.6666666667
1903,1193.8888888889
1904,1211.8055555556
1905,1192.1388888889
1906,1184.4444444444
1907,1220.3611111111
1908,1224.0833333333
1909,1280.6944444445
1910,1256.1666666667
1911,1239.3333333333
1912,1197.1666666667
1913,1258.8888888889
1914,1259.6111111111
1915,1233.2777777778
1916,1260.7222222222
1917,1249.0277777778
1918,1331.25
1919,1225.9166666666
1920,1212.3611111111
1921,1150.8611111111
1922,1134.0833333333
1923,1122.9444444444
1924,1199.9444444444
1925,1264.6388888889
1926,1340.0833333333
1927,1283.0833333333
1928,1327.75
1929,1320.8333333333
1930,1297.2222222222
1931,1225.5277777778
1932,1342.3888888889
1933,1330.0555555556
1934,1289.3611111111
1935,1299.9444444445
1936,1329.2777777778
1937,1364.1388888889
1938,1265.75
1939,1343.1111111111
1940,1355.0277777778
1941,1337.6111111111
1942,1313.3888888889
1943,1381.1388888889
1944,1389.2777777778
1945,1337.5555555556
1946,1283.4722222222
1947,1246.8888888889
1948,1206.1388888889
1949,1213.4444444445
1950,1229.1666666667
1951,1265.5833333333
1952,1238.5833333333
1953,1172.5833333333
1954,1204.25
1955,1358.6111111111
1956,1340.8333333333
1957,1318.5277777778
1958,1183.5277777778
1959,1257.75
1960,1281.8611111111
1961,1270.7222222222
1962,1291.3611111111
1963,1231.6111111111
1964,1174.5555555556
1965,1110.7222222222
1966,1094.8888888889
1967,1146.3333333333
1968,1161.3055555556
1969,1143.0277777778
1970,1182.5277777778
1971,1170.6944444444
1972,1223.9166666667
1973,1065.5555555556
1974,1069.4166666667
1975,973.0277777778
1976,1097.5555555555
1977,1073.8888888889
1978,1030.8611111111
1979,1032.3333333333
1980,1054.0833333333
1981,1135.75
1982,1093.1944444444
1983,1138.8333333333
1984,1184.6388888889
1985,1310.25
1986,1251.2222222222
1987,1216.0277777778
1988,1113
1989,1292.3888888889
1990,1338.3611111111
1991,1329.2777777778
1992,1221.7222222222
1993,1301.1666666667
1994,1413.3055555556
1995,1273.8055555556
1996,1237.6388888889
1997,1122.5277777778
1998,1300.3055555555
1999,1163.2222222222
2000,1304.1666666667
2001,1161.6388888889
2002,1334.1666666667
2003,1192.4166666667
2004,1312.8055555556
2005,1302.4166666667
2006,1382.4444444444
2007,1437.5
2008,1343.4722222222
2009,1261.0555555556
2010,1124.6111111111
2011,
