1871,665.5833333333
1872,957.75
1873,796.25
1874,915.5
1875,687
1876,484.6666666667
1877,769.5
1878,1216
1879,871.75
1880,786.0833333333
1881,683
1882,942.25
1883,811.0833333333
1884,784.75
1885,784.3333333333
1886,1170.1666666667
1887,864.8333333333
1888,609.1666666667
1889,853.1666666667
1890,631.8333333333
1891,442.9166666667
1892,1015.25
1893,1118.3333333333
1894,877.0833333333
1895,814.25
1896,602.0833333333
1897,684.1666666667
1898,836.6666666667
1899,496.6666666667
1900,593.75
1901,764.8333333333
1902,895.75
1903,1116.4166666667
1904,618.8333333333
1905,613.4166666667
1906,804
1907,626.1666666667
1908,666.75
1909,658.8333333333
1910,874.4166666667
1911,689.75
1912,719.3333333333
1913,663.5
1914,682.5833333333
1915,1132.5833333333
1916,953.9166666667
1917,1100.6666666667
1918,715.3333333333
1919,919.6666666667
1920,660.9166666667
1921,770.3333333333
1922,744.8333333333
1923,788.75
1924,813.75
1925,1003.75
1926,632.6666666667
1927,866.3333333333
1928,795.5
1929,717.8333333333
1930,1060.3333333333
1931,942.8333333333
1932,760.4166666667
1933,794.8333333333
1934,655.8333333333
1935,530.5
1936,1000.4166666667
1937,676.9166666667
1938,894.5833333333
1939,899.6666666667
1940,971.25
1941,794.3333333333
1942,609.75
1943,838.6666666667
1944,1027.1666666667
1945,682.0833333333
1946,897.8333333333
1947,794
1948,745.4166666667
1949,1020
1950,705.4166666667
1951,685.3333333333
1952,694.25
1953,726.4166666667
1954,805.9166666667
1955,897
1956,1132.25
1957,747.4166666667
1958,963.9166666667
1959,762.75
1960,725.3333333333
1961,892.4166666667
1962,1098.4166666667
1963,815.1666666667
1964,797.5
1965,610.0833333333
1966,908.25
1967,668.6666666667
1968,582.25
1969,1098.0833333333
1970,724.3333333333
1971,755.0833333333
1972,753.4166666667
1973,646.25
1974,696.1666666667
1975,882.6666666667
1976,991.9166666667
1977,791.0833333333
1978,937.5
1979,817.3333333333
1980,844.4166666667
1981,800.5
1982,687.9166666667
1983,923.25
1984,587.75
1985,838
1986,896.6666666667
1987,915.25
1988,790.75
1989,764.8333333333
1990,1250.9166666667
1991,968.3333333333
1992,845.3333333333
1993,735.6666666667
1994,974.25
1995,998.9166666667
1996,1097.4166666667
1997,964.9166666667
1998,1032.5
1999,660.1666666667
2000,780.3333333333
2001,852.4166666667
2002,612.6666666667
2003,777.5833333333
2004,711.4166666667
2005,994.5
2006,1054.0833333333
2007,895.8333333333
2008,846.8333333333
2009,618.25
2010,1312.9166666667
2011,630.4166666667
