WRJST1943R,22,0,0,37,6,115,1681,273,452,0,0,0,215.5
WRJST1944R,148,80,146,113,5,146,1451,3706,110,11,0,0,493
WRJST1945R,263,0,0,37,273,352,1620,641,417,2,0,0,300.4166666667
WRJST1946R,0,2,0,0,50,397,422,999,73,12,0,16,164.25
WRJST1947R,27,24,0,0,5,0,201,1731,810,138,0,0,244.6666666667
WRJST1948R,238,166,55,8,0,83,935,821,25,2,0,5,194.8333333333
WRJST1949R,39,30,0,0,30,296,1133,587,355,17,0,8,207.9166666667
WRJST1950R,24,6,34,0,27,44,1636,749,589,0,0,0,259.0833333333
WRJST1951R,0,0,44,86,131,266,377,1070,30,0,175,0,181.5833333333
WRJST1952R,0,30,16,8,34,183,1165,886,0,0,0,3,193.75
WRJST1953R,73,0,0,12,35,225,785,2256,322,0,0,4,309.3333333333
WRJST1954R,17,162,3,0,16,241,980,273,943,151,6,0,232.6666666667
WRJST1955R,30,11,46,4,93,210,113,2541,878,151,0,3,340
WRJST1956R,24,0,88,8,4,206,2203,918,133,452,0,11,337.25
WRJST1957R,187,0,46,0,162,220,669,1090,59,51,64,0,212.3333333333
WRJST1958R,48,0,0,0,48,110,690,293,1378,32,192,76,238.9166666667
WRJST1959R,11,32,24,51,93,215,1338,716,1050,68,50,0,304
WRJST1960R,8,0,43,6,3,287,985,800,35,0,0,83,187.5
WRJST1961R,91,153,0,101,55,1134,545,699,1256,32,12,12,340.8333333333
WRJST1962R,10,11,125,22,37,53,1193,809,610,0,0,25,241.25
WRJST1963R,0,12,96,0,20,45,145,1091,283,17,30,3,145.1666666667
WRJST1964R,12,6,16,0,153,313,1508,1283,81,4,2,6,282
WRJST1965R,25,16,48,16,37,50,1433,500,80,40,1,0,187.1666666667
WRJST1966R,4,148,16,0,215,324,612,749,510,45,5,0,219
WRJST1967R,0,0,646,3,35,325,619,975,765,71,30,267,311.3333333333
WRJST1968R,54,101,35,0,63,0,749,143,12,1,0,0,96.5
WRJST1969R,6,17,8,27,27,51,384,283,200,17,0,0,85
WRJST1970R,29,202,50,8,70,389,522,1541,679,0,0,0,290.8333333333
WRJST1971R,12,3,0,2,227,685,643,557,155,32,0,0,193
WRJST1972R,32,8,0,44,32,439,272,1225,32,1,0,3,174
WRJST1973R,1,0,0,0,162,168,617,2861,382,8,0,34,352.75
WRJST1974R,0,0,0,11,242,248,1024,180,48,83,0,10,153.8333333333
WRJST1975R,6,2,17,0,16,775,1356,1170,1446,355,0,15,429.8333333333
WRJST1976R,65,69,4,18,128,550,1224,1258,1050,0,193,0,379.9166666667
WRJST1977R,69,18,0,30,118,850,1578,417,594,0,8,6,307.3333333333
WRJST1978R,0,141,70,39,0,434,2085,805,155,3,151,13,324.6666666667
WRJST1979R,53,276,56,16,352,253,996,1245,177,170,136,75,317.0833333333
WRJST1980R,6,0,81,17,121,377,1073,182,150,25,17,83,177.6666666667
WRJST1981R,40,30,126,1,81,143,1040,605,359,2,377,2,233.8333333333
WRJST1982R,136,40,167,457,612,138,853,940,34,81,32,22,292.6666666667
WRJST1983R,18,8,25,415,445,377,1880,1275,292,218,0,1,412.8333333333
WRJST1984R,0,53,1,24,0,136,562,933,450,5,0,0,180.3333333333
WRJST1985R,6,0,10,185,173,70,1230,675,111,118,0,27,217.0833333333
WRJST1986R,6,101,8,0,217,186,975,470,13,37,0,0,167.75
WRJST1987R,37,16,51,0,457,355,233,342,50,0,0,51,132.6666666667
