1871,2658.6666666667
1872,2399.75
1873,2281.8333333333
1874,2788.1666666667
1875,1990.5833333333
1876,1654.9166666667
1877,2503.0833333333
1878,3097
1879,2226.3333333333
1880,2026.3333333333
1881,1546.1666666667
1882,2904.6666666667
1883,2266.25
1884,1938.5833333333
1885,2608.5833333333
1886,1954.0833333333
1887,2031.5833333333
1888,2491.25
1889,2313
1890,1793.8333333333
1891,2293.9166666667
1892,2613.3333333333
1893,2111.8333333333
1894,1971.6666666667
1895,1908.9166666667
1896,2362
1897,2684.9166666667
1898,1972.1666666667
1899,1776
1900,2225.4166666667
1901,2451.4166666667
1902,2546.0833333333
1903,2527.8333333333
1904,2455.5
1905,2069.3333333333
1906,2043.0833333333
1907,2846.5833333333
1908,2248.5
1909,2386.4166666667
1910,2276.25
1911,2160
1912,2841.9166666667
1913,2060.0833333333
1914,2437.9166666667
1915,2633.9166666667
1916,2387.9166666667
1917,2341.8333333333
1918,2144.6666666667
1919,2541.25
1920,2860.5
1921,2215
1922,2782.8333333333
1923,2664.8333333333
1924,3287.25
1925,2556.0833333333
1926,2459.1666666667
1927,2395.3333333333
1928,1959.25
1929,2753.4166666667
1930,2434.1666666667
1931,2534.8333333333
1932,2716.4166666667
1933,3236.0833333333
1934,1922.3333333333
1935,1945.1666666667
1936,2535.5
1937,2342.4166666667
1938,2083.25
1939,2412.1666666667
1940,2584.3333333333
1941,2527.8333333333
1942,2480
1943,2866.4166666667
1944,2013.8333333333
1945,2007.8333333333
1946,3035
1947,2529.25
1948,2475
1949,2462.1666666667
1950,2616.25
1951,2171.5833333333
1952,1927.4166666667
1953,2070.0833333333
1954,2437.0833333333
1955,2631.4166666667
1956,2297.0833333333
1957,2565.1666666667
1958,2253
1959,2749.25
1960,2773.1666666667
1961,3255.5833333333
1962,2619.9166666667
1963,2083.9166666667
1964,2150.8333333333
1965,1847.9166666667
1966,1989.0833333333
1967,2245.1666666667
1968,2748.75
1969,2263.3333333333
1970,2280.5833333333
1971,2548.5
1972,2359.6666666667
1973,2005.75
1974,2454.5
1975,2994.6666666667
1976,1809.6666666667
1977,2627.6666666667
1978,2640.9166666667
1979,2249
1980,2326.4166666667
1981,2820
1982,1990.9166666667
1983,2096.4166666667
1984,2110.5
1985,2107.6666666667
1986,1788.9166666667
1987,1921.8333333333
1988,2188
1989,2095.5
1990,2171.4166666667
1991,2401.9166666667
1992,2544.25
1993,2282.8333333333
1994,2632.25
1995,2162.5833333333
1996,2148
1997,2649.0833333333
1998,2471.9166666667
1999,2365.5
2000,1892.25
2001,2179.1666666667
2002,2083.0833333333
2003,2066.4166666667
2004,2238.25
2005,2239.5
2006,2666.1666666667
2007,2866.3333333333
2008,2205.4166666667
2009,2121.5833333333
2010,2415.0833333333
2011,2470.5833333333
