1871,903.5833333333
1872,756.9166666667
1873,774.1666666667
1874,926.75
1875,735.5
1876,594.6666666667
1877,411.5
1878,675.6666666667
1879,991.8333333333
1880,568.6666666667
1881,768
1882,750.0833333333
1883,487.4166666667
1884,887
1885,911.6666666667
1886,814.75
1887,810.5833333333
1888,879.8333333333
1889,723
1890,813.25
1891,897.6666666667
1892,752
1893,885.5
1894,1027.25
1895,827.0833333333
1896,496.3333333333
1897,795.1666666667
1898,701.3333333333
1899,544.5
1900,737.4166666667
1901,662.9166666667
1902,631.5
1903,675.1666666667
1904,776.1666666667
1905,365.25
1906,792.25
1907,489.0833333333
1908,750.4166666667
1909,771
1910,766.5833333333
1911,600.6666666667
1912,676
1913,457
1914,741.0833333333
1915,679.0833333333
1916,919.8333333333
1917,946.25
1918,315.5833333333
1919,734.8333333333
1920,549.5833333333
1921,831.4166666667
1922,849.6666666667
1923,719.3333333333
1924,892.8333333333
1925,789.0833333333
1926,721.8333333333
1927,839.5
1928,535.1666666667
1929,524.25
1930,614.5833333333
1931,772.6666666667
1932,654.8333333333
1933,892
1934,687.6666666667
1935,664.4166666667
1936,1016.5833333333
1937,583.8333333333
1938,595.1666666667
1939,618.6666666667
1940,710.0833333333
1941,438.8333333333
1942,963.3333333333
1943,759.5833333333
1944,617.3333333333
1945,773.8333333333
1946,728.1666666667
1947,688.5833333333
1948,865.5833333333
1949,770.75
1950,759.25
1951,612.0833333333
1952,672.8333333333
1953,675.1666666667
1954,752.25
1955,872.0833333333
1956,897.9166666667
1957,806.25
1958,960
1959,654.4166666667
1960,995.5833333333
1961,1087.1666666667
1962,656.75
1963,841.4166666667
1964,789.9166666667
1965,552.0833333333
1966,699.3333333333
1967,969.5
1968,583.8333333333
1969,767
1970,679.5
1971,879
1972,553.25
1973,658.75
1974,567.6666666667
1975,857.5
1976,754.5
1977,828.4166666667
1978,956.5833333333
1979,469.0833333333
1980,755.5
1981,615.6666666667
1982,738.3333333333
1983,1053.0833333333
1984,724.1666666667
1985,852.9166666667
1986,611.0833333333
1987,465.25
1988,852.3333333333
1989,634.6666666667
1990,701.6666666667
1991,517.8333333333
1992,632
1993,628.75
1994,610.4166666667
1995,653.25
1996,909.25
1997,840.4166666667
1998,860.9166666667
1999,716.5
2000,797.25
2001,682.8333333333
2002,555.1666666667
2003,988.9166666667
2004,652
2005,692.25
2006,569.0833333333
2007,698.1666666667
2008,898.5
2009,440.5833333333
2010,672
2011,673.5833333333
