1871,1037.5
1872,812.8333333333
1873,789.5
1874,914.8333333333
1875,934.3333333333
1876,878.4166666667
1877,585.75
1878,836.5833333333
1879,788
1880,735.9166666667
1881,867.0833333333
1882,884.9166666667
1883,808.1666666667
1884,959.0833333333
1885,794.4166666667
1886,705.75
1887,978.8333333333
1888,708.25
1889,837.1666666667
1890,784
1891,852.5833333333
1892,872.5
1893,848.8333333333
1894,914.9166666667
1895,618.3333333333
1896,690.75
1897,735.4166666667
1898,767.1666666667
1899,465.75
1900,818.6666666667
1901,572.75
1902,719.9166666667
1903,755.4166666667
1904,578.25
1905,589.5833333333
1906,817.4166666667
1907,545.0833333333
1908,687.5833333333
1909,696.3333333333
1910,829.0833333333
1911,567.5833333333
1912,675
1913,661.75
1914,741.3333333333
1915,639.3333333333
1916,965.75
1917,1071.8333333333
1918,413.8333333333
1919,1036.25
1920,593.5
1921,673.5833333333
1922,764.6666666667
1923,845.3333333333
1924,843.5
1925,596.5
1926,773
1927,720.75
1928,743.6666666667
1929,594.25
1930,735.9166666667
1931,966.5
1932,824.5
1933,1036.5833333333
1934,990.75
1935,741.5
1936,769.25
1937,866.4166666667
1938,859.4166666667
1939,716.1666666667
1940,914.8333333333
1941,643.75
1942,1008.4166666667
1943,811.9166666667
1944,1155.0833333333
1945,866.0833333333
1946,1054.5833333333
1947,915
1948,1085.75
1949,760.5833333333
1950,733.5
1951,529.8333333333
1952,723.5833333333
1953,680.9166666667
1954,895.8333333333
1955,940
1956,895
1957,730.0833333333
1958,923.6666666667
1959,991.0833333333
1960,745.75
1961,1183.5833333333
1962,739.8333333333
1963,768.5
1964,767.3333333333
1965,556.5833333333
1966,542.0833333333
1967,837.5833333333
1968,720.9166666667
1969,899
1970,897
1971,921.1666666667
1972,626.1666666667
1973,1136.6666666667
1974,732
1975,850.5
1976,883.5833333333
1977,908.25
1978,918.5
1979,651.6666666667
1980,719.75
1981,733.0833333333
1982,806.25
1983,930.1666666667
1984,759.4166666667
1985,782.4166666667
1986,776.3333333333
1987,640.5
1988,777.4166666667
1989,608.75
1990,972.1666666667
1991,644.6666666667
1992,628.9166666667
1993,852.6666666667
1994,999.8333333333
1995,734.25
1996,762.1666666667
1997,843.5
1998,761.75
1999,838.75
2000,507.6666666667
2001,630.3333333333
2002,564.4166666667
2003,694.0833333333
2004,582.0833333333
2005,561.25
2006,923.9166666667
2007,728.25
2008,618.3333333333
2009,638.9166666667
2010,650.4166666667
2011,899.9166666667
