1871,1275.25
1872,1238.5
1873,1562.8333333333
1874,1352.4166666667
1875,879.9166666667
1876,1163.3333333333
1877,1486.6666666667
1878,1506.3333333333
1879,1617.1666666667
1880,1422.4166666667
1881,1536
1882,1910.4166666667
1883,1496.9166666667
1884,1316.9166666667
1885,1550.6666666667
1886,1585.3333333333
1887,1501.0833333333
1888,1627.5
1889,1665.0833333333
1890,1332.4166666667
1891,1324.3333333333
1892,1552
1893,1487.1666666667
1894,1482.5833333333
1895,1590.3333333333
1896,1639.25
1897,1723.75
1898,1433
1899,1268.75
1900,1434.5
1901,1497.6666666667
1902,1795.6666666667
1903,1708.75
1904,1239.4166666667
1905,1376
1906,1533.4166666667
1907,1238.5833333333
1908,1357.25
1909,1700.5
1910,1523.25
1911,1476.6666666667
1912,1410.25
1913,1211.75
1914,1411.4166666667
1915,1701.4166666667
1916,1700
1917,1355.4166666667
1918,1349.8333333333
1919,1387.75
1920,1308.75
1921,1392.9166666667
1922,1314.8333333333
1923,1356.6666666667
1924,1421.25
1925,1328.8333333333
1926,1206.5833333333
1927,1274.5833333333
1928,1455.1666666667
1929,1516.8333333333
1930,1443.3333333333
1931,1568.4166666667
1932,1905.25
1933,1614.5
1934,1357.4166666667
1935,1490
1936,1399.25
1937,1255.9166666667
1938,1318.3333333333
1939,1605.75
1940,1629.8333333333
1941,1444.8333333333
1942,1539.5833333333
1943,1593.5833333333
1944,1301
1945,1391.3333333333
1946,1530.5833333333
1947,1479.3333333333
1948,1419.4166666667
1949,1362.75
1950,1480.6666666667
1951,1390.8333333333
1952,1567.8333333333
1953,1759.0833333333
1954,1634.5833333333
1955,1691.25
1956,1626.0833333333
1957,1584.4166666667
1958,1678
1959,1510.25
1960,1569.1666666667
1961,1790.5
1962,1618.1666666667
1963,1615.25
1964,1370.3333333333
1965,1338.5
1966,1443.5833333333
1967,1250.9166666667
1968,1412.25
1969,1433.5
1970,1388.1666666667
1971,1398.9166666667
1972,1448.1666666667
1973,1422.5833333333
1974,1516
1975,1314.6666666667
1976,1357.8333333333
1977,1702.1666666667
1978,1675.8333333333
1979,1567.1666666667
1980,1484.8333333333
1981,1296.4166666667
1982,1249.6666666667
1983,1440.9166666667
1984,1219.1666666667
1985,1236
1986,1446.5833333333
1987,1445.1666666667
1988,1462.9166666667
1989,1345.5
1990,1535.1666666667
1991,1767.75
1992,1624.9166666667
1993,1529.5
1994,1377.3333333333
1995,1346.75
1996,1511.3333333333
1997,1637.5
1998,1611.5
1999,1433
2000,1265.3333333333
2001,1076
2002,972.9166666667
2003,1262.3333333333
2004,1872.1666666667
2005,1757.8333333333
2006,1460
2007,1634.9166666667
2008,1679.5833333333
2009,1831.25
2010,1729.5
2011,747.6666666667
